occ_id,occ_title,sector,hisco,hisco_title,hisclass,hisclass_title,skill,skill_cat,manual,year,men,women,women2,total,total2
2123,Blacksmiths,Manufacturing,83110,"Blacksmith, General",7,Medium Skilled Workers,2,Medium,1,1920,5815,12,12,5827,5827
2123,Blacksmiths,Manufacturing,83110,"Blacksmith, General",7,Medium Skilled Workers,2,Medium,1,1930,4414,24,24,4438,4438
2124,Blacksmiths,Manufacturing,83110,"Blacksmith, General",7,Medium Skilled Workers,2,Medium,1,1870,2741,0,0,2741,2741
2124,Blacksmiths,Manufacturing,83110,"Blacksmith, General",7,Medium Skilled Workers,2,Medium,1,1880,4131,1,1,4132,4132
2124,Blacksmiths,Manufacturing,83110,"Blacksmith, General",7,Medium Skilled Workers,2,Medium,1,1890,4723,0,0,4723,4723
2124,Blacksmiths,Manufacturing,83110,"Blacksmith, General",7,Medium Skilled Workers,2,Medium,1,1900,7699,7,7,7706,7706
2124,Blacksmiths,Manufacturing,83110,"Blacksmith, General",7,Medium Skilled Workers,2,Medium,1,1910,11438,1,1,11439,11439
2124,Blacksmiths,Manufacturing,83110,"Blacksmith, General",7,Medium Skilled Workers,2,Medium,1,1920,7966,0,0,7966,7966
2124,Blacksmiths,Manufacturing,83110,"Blacksmith, General",7,Medium Skilled Workers,2,Medium,1,1930,10458,4,4,10462,10462
2125,Owners of mechanical workshops,Manufacturing,72500,"Metal Moulder or Coremaker, Specialization Unknown",7,Medium Skilled Workers,2,Medium,1,1870,81,1,1,82,82
2125,Owners of mechanical workshops,Manufacturing,72500,"Metal Moulder or Coremaker, Specialization Unknown",7,Medium Skilled Workers,2,Medium,1,1880,63,6,6,69,69
2125,Owners of mechanical workshops,Manufacturing,72500,"Metal Moulder or Coremaker, Specialization Unknown",7,Medium Skilled Workers,2,Medium,1,1890,153,0,0,153,153
2125,Owners of mechanical workshops,Manufacturing,72500,"Metal Moulder or Coremaker, Specialization Unknown",7,Medium Skilled Workers,2,Medium,1,1900,258,2,2,260,260
2125,Owners of mechanical workshops,Manufacturing,72500,"Metal Moulder or Coremaker, Specialization Unknown",7,Medium Skilled Workers,2,Medium,1,1910,575,3,3,578,578
2125,Owners of mechanical workshops,Manufacturing,72500,"Metal Moulder or Coremaker, Specialization Unknown",7,Medium Skilled Workers,2,Medium,1,1920,1908,15,15,1923,1923
2125,Owners of mechanical workshops,Manufacturing,72500,"Metal Moulder or Coremaker, Specialization Unknown",7,Medium Skilled Workers,2,Medium,1,1930,3070,36,36,3106,3106
2126,Mechanical workshop workers,Manufacturing,84100,"Machinery Fitter or Machine Assembler, Type of Machine Unknown",7,Medium Skilled Workers,2,Medium,1,1870,2712,0,0,2712,2712
2126,Mechanical workshop workers,Manufacturing,84100,"Machinery Fitter or Machine Assembler, Type of Machine Unknown",7,Medium Skilled Workers,2,Medium,1,1880,6095,13,13,6108,6108
2126,Mechanical workshop workers,Manufacturing,84100,"Machinery Fitter or Machine Assembler, Type of Machine Unknown",7,Medium Skilled Workers,2,Medium,1,1890,13867,12,12,13879,13879
2126,Mechanical workshop workers,Manufacturing,84100,"Machinery Fitter or Machine Assembler, Type of Machine Unknown",7,Medium Skilled Workers,2,Medium,1,1900,25690,77,77,25767,25767
2126,Mechanical workshop workers,Manufacturing,84100,"Machinery Fitter or Machine Assembler, Type of Machine Unknown",7,Medium Skilled Workers,2,Medium,1,1910,28061,134,134,28195,28195
2126,Mechanical workshop workers,Manufacturing,84100,"Machinery Fitter or Machine Assembler, Type of Machine Unknown",7,Medium Skilled Workers,2,Medium,1,1920,65050,1041,1041,66091,66091
2126,Mechanical workshop workers,Manufacturing,84100,"Machinery Fitter or Machine Assembler, Type of Machine Unknown",7,Medium Skilled Workers,2,Medium,1,1930,64698,1354,1354,66052,66052
2127,Watch maker,Manufacturing,84222,Watch and Clock Assembler or Repairer,7,Medium Skilled Workers,2,Medium,1,1870,723,8,8,731,731
2127,Watch maker,Manufacturing,84222,Watch and Clock Assembler or Repairer,7,Medium Skilled Workers,2,Medium,1,1880,973,5,5,978,978
2127,Watch maker,Manufacturing,84222,Watch and Clock Assembler or Repairer,7,Medium Skilled Workers,2,Medium,1,1890,1367,7,7,1374,1374
2127,Watch maker,Manufacturing,84222,Watch and Clock Assembler or Repairer,7,Medium Skilled Workers,2,Medium,1,1900,1571,7,7,1578,1578
2127,Watch maker,Manufacturing,84222,Watch and Clock Assembler or Repairer,7,Medium Skilled Workers,2,Medium,1,1910,1377,17,17,1394,1394
2127,Watch maker,Manufacturing,84222,Watch and Clock Assembler or Repairer,7,Medium Skilled Workers,2,Medium,1,1920,1125,33,33,1158,1158
2128,Watch makers' workers,Manufacturing,84222,Watch and Clock Assembler or Repairer,7,Medium Skilled Workers,2,Medium,1,1870,263,5,5,268,268
2128,Watch makers' workers,Manufacturing,84222,Watch and Clock Assembler or Repairer,7,Medium Skilled Workers,2,Medium,1,1880,304,4,4,308,308
2128,Watch makers' workers,Manufacturing,84222,Watch and Clock Assembler or Repairer,7,Medium Skilled Workers,2,Medium,1,1890,375,2,2,377,377
2128,Watch makers' workers,Manufacturing,84222,Watch and Clock Assembler or Repairer,7,Medium Skilled Workers,2,Medium,1,1900,624,8,8,632,632
2128,Watch makers' workers,Manufacturing,84222,Watch and Clock Assembler or Repairer,7,Medium Skilled Workers,2,Medium,1,1910,990,8,8,998,998
2128,Watch makers' workers,Manufacturing,84222,Watch and Clock Assembler or Repairer,7,Medium Skilled Workers,2,Medium,1,1920,1104,18,18,1122,1122
2129,Instrument maker,Manufacturing,84230,Precision Instrument Maker,7,Medium Skilled Workers,2,Medium,1,1870,77,0,0,77,77
2129,Instrument maker,Manufacturing,84230,Precision Instrument Maker,7,Medium Skilled Workers,2,Medium,1,1880,103,0,0,103,103
2129,Instrument maker,Manufacturing,84230,Precision Instrument Maker,7,Medium Skilled Workers,2,Medium,1,1890,295,0,0,295,295
2129,Instrument maker,Manufacturing,84230,Precision Instrument Maker,7,Medium Skilled Workers,2,Medium,1,1900,770,2,2,772,772
2129,Instrument maker,Manufacturing,84230,Precision Instrument Maker,7,Medium Skilled Workers,2,Medium,1,1910,190,0,0,190,190
2129,Instrument maker,Manufacturing,84230,Precision Instrument Maker,7,Medium Skilled Workers,2,Medium,1,1920,74,1,1,75,75
2129,Instrument maker,Manufacturing,84230,Precision Instrument Maker,7,Medium Skilled Workers,2,Medium,1,1930,92,5,5,97,97
2130,Instrument makers' workers,Manufacturing,84230,Precision Instrument Maker,7,Medium Skilled Workers,2,Medium,1,1870,103,1,1,104,104
2130,Instrument makers' workers,Manufacturing,84230,Precision Instrument Maker,7,Medium Skilled Workers,2,Medium,1,1880,77,0,0,77,77
2130,Instrument makers' workers,Manufacturing,84230,Precision Instrument Maker,7,Medium Skilled Workers,2,Medium,1,1890,260,8,8,268,268
2130,Instrument makers' workers,Manufacturing,84230,Precision Instrument Maker,7,Medium Skilled Workers,2,Medium,1,1900,653,11,11,664,664
2130,Instrument makers' workers,Manufacturing,84230,Precision Instrument Maker,7,Medium Skilled Workers,2,Medium,1,1910,329,10,10,339,339
2130,Instrument makers' workers,Manufacturing,84230,Precision Instrument Maker,7,Medium Skilled Workers,2,Medium,1,1920,924,99,99,1023,1023
2130,Instrument makers' workers,Manufacturing,84230,Precision Instrument Maker,7,Medium Skilled Workers,2,Medium,1,1930,445,48,48,493,493
2131,Musical instrument maker,Manufacturing,94100,"Musical Instrument Maker or Tuner, Specialization Unknown",7,Medium Skilled Workers,2,Medium,1,1870,72,0,0,72,72
2131,Musical instrument maker,Manufacturing,94100,"Musical Instrument Maker or Tuner, Specialization Unknown",7,Medium Skilled Workers,2,Medium,1,1880,86,1,1,87,87
2131,Musical instrument maker,Manufacturing,94100,"Musical Instrument Maker or Tuner, Specialization Unknown",7,Medium Skilled Workers,2,Medium,1,1890,85,2,2,87,87
2131,Musical instrument maker,Manufacturing,94100,"Musical Instrument Maker or Tuner, Specialization Unknown",7,Medium Skilled Workers,2,Medium,1,1900,113,1,1,114,114
2131,Musical instrument maker,Manufacturing,94100,"Musical Instrument Maker or Tuner, Specialization Unknown",7,Medium Skilled Workers,2,Medium,1,1910,147,2,2,149,149
2131,Musical instrument maker,Manufacturing,94100,"Musical Instrument Maker or Tuner, Specialization Unknown",7,Medium Skilled Workers,2,Medium,1,1920,129,5,5,134,134
2131,Musical instrument maker,Manufacturing,94100,"Musical Instrument Maker or Tuner, Specialization Unknown",7,Medium Skilled Workers,2,Medium,1,1930,101,4,4,105,105
2132,Musical instrument makers' workers,Manufacturing,94100,"Musical Instrument Maker or Tuner, Specialization Unknown",7,Medium Skilled Workers,2,Medium,1,1870,77,0,0,77,77
2132,Musical instrument makers' workers,Manufacturing,94100,"Musical Instrument Maker or Tuner, Specialization Unknown",7,Medium Skilled Workers,2,Medium,1,1880,80,0,0,80,80
2132,Musical instrument makers' workers,Manufacturing,94100,"Musical Instrument Maker or Tuner, Specialization Unknown",7,Medium Skilled Workers,2,Medium,1,1890,92,1,1,93,93
2132,Musical instrument makers' workers,Manufacturing,94100,"Musical Instrument Maker or Tuner, Specialization Unknown",7,Medium Skilled Workers,2,Medium,1,1900,118,0,0,118,118
2132,Musical instrument makers' workers,Manufacturing,94100,"Musical Instrument Maker or Tuner, Specialization Unknown",7,Medium Skilled Workers,2,Medium,1,1910,345,3,3,348,348
2132,Musical instrument makers' workers,Manufacturing,94100,"Musical Instrument Maker or Tuner, Specialization Unknown",7,Medium Skilled Workers,2,Medium,1,1920,796,18,18,814,814
2132,Musical instrument makers' workers,Manufacturing,94100,"Musical Instrument Maker or Tuner, Specialization Unknown",7,Medium Skilled Workers,2,Medium,1,1930,833,25,25,858,858
2133,Mechanics,Manufacturing,84100,"Machinery Fitter or Machine Assembler, Type of Machine Unknown",7,Medium Skilled Workers,2,Medium,1,1880,64,0,0,64,64
2133,Mechanics,Manufacturing,84100,"Machinery Fitter or Machine Assembler, Type of Machine Unknown",7,Medium Skilled Workers,2,Medium,1,1930,396,0,0,396,396
2134,Manufacturers of electrical machines,Manufacturing,85110,"Electrical Fitter, General",7,Medium Skilled Workers,2,Medium,1,1910,62,0,0,62,62
2134,Manufacturers of electrical machines,Manufacturing,85110,"Electrical Fitter, General",7,Medium Skilled Workers,2,Medium,1,1920,380,4,4,384,384
2134,Manufacturers of electrical machines,Manufacturing,85110,"Electrical Fitter, General",7,Medium Skilled Workers,2,Medium,1,1930,934,12,12,946,946
